##天赋技能,,,,,,,,,,,,,,
ID,名称,描述,等级,品质,升级材料,升级铜币,升级等阶,主公等级要求,技能效果,当前效果描述,下级效果描述,图标,前端ID,技能升级效果
102501,豪气干云,对敌方及其横排目标造成伤害，一定机率使其眩晕,7,4,,2800,1,8,102887,伤害+46 眩晕机率+22.1%,伤害+53 眩晕机率+22.4%,1093,102501007,伤害+6#眩晕机率+0.3%
102501,豪气干云,对敌方及其横排目标造成伤害，一定机率使其眩晕,8,4,,3200,1,9,102888,伤害+53 眩晕机率+22.4%,伤害+59 眩晕机率+22.7%,1093,102501008,伤害+7#眩晕机率+0.3%
102501,豪气干云,对敌方及其横排目标造成伤害，一定机率使其眩晕,9,4,,3600,1,10,102889,伤害+59 眩晕机率+22.7%,伤害+66 眩晕机率+23%,1093,102501009,伤害+6#眩晕机率+0.3%
102501,豪气干云,对敌方及其横排目标造成伤害，一定机率使其眩晕,10,4,,4000,1,11,102890,伤害+66 眩晕机率+23%,伤害+72 眩晕机率+23.3%,1093,102501010,伤害+7#眩晕机率+0.3%
102501,豪气干云,对敌方及其横排目标造成伤害，一定机率使其眩晕,11,4,,5000,1,12,102891,伤害+72 眩晕机率+23.3%,伤害+79 眩晕机率+23.6%,1093,102501011,伤害+6#眩晕机率+0.3%
102501,豪气干云,对敌方及其横排目标造成伤害，一定机率使其眩晕,12,4,,6000,1,13,102892,伤害+79 眩晕机率+23.6%,伤害+86 眩晕机率+23.9%,1093,102501012,伤害+7#眩晕机率+0.3%
102501,豪气干云,对敌方及其横排目标造成伤害，一定机率使其眩晕,13,4,,7000,1,14,102893,伤害+86 眩晕机率+23.9%,伤害+92 眩晕机率+24.2%,1093,102501013,伤害+7#眩晕机率+0.3%
102501,豪气干云,对敌方及其横排目标造成伤害，一定机率使其眩晕,14,4,,8000,1,15,102894,伤害+92 眩晕机率+24.2%,伤害+99 眩晕机率+24.5%,1093,102501014,伤害+6#眩晕机率+0.3%
102501,豪气干云,对敌方及其横排目标造成伤害，一定机率使其眩晕,15,4,,9000,1,16,102895,伤害+99 眩晕机率+24.5%,伤害+105 眩晕机率+24.8%,1093,102501015,伤害+7#眩晕机率+0.3%
102501,豪气干云,对敌方及其横排目标造成伤害，一定机率使其眩晕,16,4,,10000,1,17,102896,伤害+105 眩晕机率+24.8%,伤害+112 眩晕机率+25.1%,1093,102501016,伤害+6#眩晕机率+0.3%
102501,豪气干云,对敌方及其横排目标造成伤害，一定机率使其眩晕,17,4,,11000,1,18,102897,伤害+112 眩晕机率+25.1%,伤害+119 眩晕机率+25.4%,1093,102501017,伤害+7#眩晕机率+0.3%
102501,豪气干云,对敌方及其横排目标造成伤害，一定机率使其眩晕,18,4,,12000,1,19,102898,伤害+119 眩晕机率+25.4%,伤害+125 眩晕机率+25.7%,1093,102501018,伤害+7#眩晕机率+0.3%
102501,豪气干云,对敌方及其横排目标造成伤害，一定机率使其眩晕,19,4,,13000,1,20,102899,伤害+125 眩晕机率+25.7%,伤害+132 眩晕机率+26%,1093,102501019,伤害+6#眩晕机率+0.3%
102501,豪气干云,对敌方及其横排目标造成伤害，一定机率使其眩晕,20,4,,14000,1,21,102900,伤害+132 眩晕机率+26%,伤害+138 眩晕机率+26.3%,1093,102501020,伤害+7#眩晕机率+0.3%
102501,豪气干云,对敌方及其横排目标造成伤害，一定机率使其眩晕,21,4,,15000,1,22,102901,伤害+138 眩晕机率+26.3%,伤害+145 眩晕机率+26.6%,1093,102501021,伤害+6#眩晕机率+0.3%
102501,豪气干云,对敌方及其横排目标造成伤害，一定机率使其眩晕,22,4,,16000,1,23,102902,伤害+145 眩晕机率+26.6%,伤害+151 眩晕机率+26.9%,1093,102501022,伤害+7#眩晕机率+0.3%
102501,豪气干云,对敌方及其横排目标造成伤害，一定机率使其眩晕,23,4,,17000,1,24,102903,伤害+151 眩晕机率+26.9%,伤害+158 眩晕机率+27.2%,1093,102501023,伤害+6#眩晕机率+0.3%
102501,豪气干云,对敌方及其横排目标造成伤害，一定机率使其眩晕,24,4,,18000,1,25,102904,伤害+158 眩晕机率+27.2%,伤害+165 眩晕机率+27.5%,1093,102501024,伤害+7#眩晕机率+0.3%
102501,豪气干云,对敌方及其横排目标造成伤害，一定机率使其眩晕,25,4,,19000,1,26,102905,伤害+165 眩晕机率+27.5%,伤害+171 眩晕机率+27.8%,1093,102501025,伤害+7#眩晕机率+0.3%
102501,豪气干云,对敌方及其横排目标造成伤害，一定机率使其眩晕,26,4,,20000,1,27,102906,伤害+171 眩晕机率+27.8%,伤害+178 眩晕机率+28.1%,1093,102501026,伤害+6#眩晕机率+0.3%
102501,豪气干云,对敌方及其横排目标造成伤害，一定机率使其眩晕,27,4,,21000,1,28,102907,伤害+178 眩晕机率+28.1%,伤害+184 眩晕机率+28.4%,1093,102501027,伤害+7#眩晕机率+0.3%
102501,豪气干云,对敌方及其横排目标造成伤害，一定机率使其眩晕,28,4,,22000,1,29,102908,伤害+184 眩晕机率+28.4%,伤害+191 眩晕机率+28.7%,1093,102501028,伤害+6#眩晕机率+0.3%
102501,豪气干云,对敌方及其横排目标造成伤害，一定机率使其眩晕,29,4,,23000,1,30,102909,伤害+191 眩晕机率+28.7%,伤害+198 眩晕机率+29%,1093,102501029,伤害+7#眩晕机率+0.3%
102501,豪气干云,对敌方及其横排目标造成伤害，一定机率使其眩晕,30,4,,24000,1,31,102910,伤害+198 眩晕机率+29%,伤害+211 眩晕机率+29.3%,1093,102501030,伤害+7#眩晕机率+0.3%
102501,豪气干云,对敌方及其横排目标造成伤害，一定机率使其眩晕,31,4,,26000,1,32,102911,伤害+211 眩晕机率+29.3%,伤害+224 眩晕机率+29.6%,1093,102501031,伤害+13#眩晕机率+0.3%
102501,豪气干云,对敌方及其横排目标造成伤害，一定机率使其眩晕,32,4,,28000,1,33,102912,伤害+224 眩晕机率+29.6%,伤害+237 眩晕机率+29.9%,1093,102501032,伤害+13#眩晕机率+0.3%
102501,豪气干云,对敌方及其横排目标造成伤害，一定机率使其眩晕,33,4,,30000,1,34,102913,伤害+237 眩晕机率+29.9%,伤害+250 眩晕机率+30.2%,1093,102501033,伤害+13#眩晕机率+0.3%
102501,豪气干云,对敌方及其横排目标造成伤害，一定机率使其眩晕,34,4,,32000,1,35,102914,伤害+250 眩晕机率+30.2%,伤害+263 眩晕机率+30.5%,1093,102501034,伤害+13#眩晕机率+0.3%
102501,豪气干云,对敌方及其横排目标造成伤害，一定机率使其眩晕,35,4,,34000,1,36,102915,伤害+263 眩晕机率+30.5%,伤害+277 眩晕机率+30.8%,1093,102501035,伤害+13#眩晕机率+0.3%
102501,豪气干云,对敌方及其横排目标造成伤害，一定机率使其眩晕,36,4,,36000,1,37,102916,伤害+277 眩晕机率+30.8%,伤害+290 眩晕机率+31.1%,1093,102501036,伤害+14#眩晕机率+0.3%
102501,豪气干云,对敌方及其横排目标造成伤害，一定机率使其眩晕,37,4,,38000,1,38,102917,伤害+290 眩晕机率+31.1%,伤害+303 眩晕机率+31.4%,1093,102501037,伤害+13#眩晕机率+0.3%
102501,豪气干云,对敌方及其横排目标造成伤害，一定机率使其眩晕,38,4,,40000,1,39,102918,伤害+303 眩晕机率+31.4%,伤害+316 眩晕机率+31.7%,1093,102501038,伤害+13#眩晕机率+0.3%
102501,豪气干云,对敌方及其横排目标造成伤害，一定机率使其眩晕,39,4,,42000,1,40,102919,伤害+316 眩晕机率+31.7%,伤害+329 眩晕机率+32%,1093,102501039,伤害+13#眩晕机率+0.3%
102501,豪气干云,对敌方及其横排目标造成伤害，一定机率使其眩晕,40,4,,44000,1,41,102920,伤害+329 眩晕机率+32%,伤害+343 眩晕机率+32.3%,1093,102501040,伤害+13#眩晕机率+0.3%
102501,豪气干云,对敌方及其横排目标造成伤害，一定机率使其眩晕,41,4,,46000,1,42,102921,伤害+343 眩晕机率+32.3%,伤害+356 眩晕机率+32.6%,1093,102501041,伤害+14#眩晕机率+0.3%
102501,豪气干云,对敌方及其横排目标造成伤害，一定机率使其眩晕,42,4,,48000,1,43,102922,伤害+356 眩晕机率+32.6%,伤害+369 眩晕机率+32.9%,1093,102501042,伤害+13#眩晕机率+0.3%
102501,豪气干云,对敌方及其横排目标造成伤害，一定机率使其眩晕,43,4,,50000,1,44,102923,伤害+369 眩晕机率+32.9%,伤害+382 眩晕机率+33.2%,1093,102501043,伤害+13#眩晕机率+0.3%
102501,豪气干云,对敌方及其横排目标造成伤害，一定机率使其眩晕,44,4,,52000,1,45,102924,伤害+382 眩晕机率+33.2%,伤害+395 眩晕机率+33.5%,1093,102501044,伤害+13#眩晕机率+0.3%
102501,豪气干云,对敌方及其横排目标造成伤害，一定机率使其眩晕,45,4,,54000,1,46,102925,伤害+395 眩晕机率+33.5%,伤害+408 眩晕机率+33.8%,1093,102501045,伤害+13#眩晕机率+0.3%
102501,豪气干云,对敌方及其横排目标造成伤害，一定机率使其眩晕,46,4,,56000,1,47,102926,伤害+408 眩晕机率+33.8%,伤害+422 眩晕机率+34.1%,1093,102501046,伤害+13#眩晕机率+0.3%
102501,豪气干云,对敌方及其横排目标造成伤害，一定机率使其眩晕,47,4,,58000,1,48,102927,伤害+422 眩晕机率+34.1%,伤害+435 眩晕机率+34.4%,1093,102501047,伤害+14#眩晕机率+0.3%
102501,豪气干云,对敌方及其横排目标造成伤害，一定机率使其眩晕,48,4,,60000,1,49,102928,伤害+435 眩晕机率+34.4%,伤害+448 眩晕机率+34.7%,1093,102501048,伤害+13#眩晕机率+0.3%
102501,豪气干云,对敌方及其横排目标造成伤害，一定机率使其眩晕,49,4,,62000,1,50,102929,伤害+448 眩晕机率+34.7%,伤害+461 眩晕机率+35%,1093,102501049,伤害+13#眩晕机率+0.3%
102501,豪气干云,对敌方及其横排目标造成伤害，一定机率使其眩晕,50,4,,64000,1,51,102930,伤害+461 眩晕机率+35%,伤害+474 眩晕机率+35.3%,1093,102501050,伤害+13#眩晕机率+0.3%
102501,豪气干云,对敌方及其横排目标造成伤害，一定机率使其眩晕,51,4,,66000,1,52,102931,伤害+474 眩晕机率+35.3%,伤害+487 眩晕机率+35.6%,1093,102501051,伤害+13#眩晕机率+0.3%
102501,豪气干云,对敌方及其横排目标造成伤害，一定机率使其眩晕,52,4,,68000,1,53,102932,伤害+487 眩晕机率+35.6%,伤害+501 眩晕机率+35.9%,1093,102501052,伤害+13#眩晕机率+0.3%
102501,豪气干云,对敌方及其横排目标造成伤害，一定机率使其眩晕,53,4,,70000,1,54,102933,伤害+501 眩晕机率+35.9%,伤害+514 眩晕机率+36.2%,1093,102501053,伤害+14#眩晕机率+0.3%
102501,豪气干云,对敌方及其横排目标造成伤害，一定机率使其眩晕,54,4,,72000,1,55,102934,伤害+514 眩晕机率+36.2%,伤害+527 眩晕机率+36.5%,1093,102501054,伤害+13#眩晕机率+0.3%
102501,豪气干云,对敌方及其横排目标造成伤害，一定机率使其眩晕,55,4,,74000,1,56,102935,伤害+527 眩晕机率+36.5%,伤害+540 眩晕机率+36.8%,1093,102501055,伤害+13#眩晕机率+0.3%
102501,豪气干云,对敌方及其横排目标造成伤害，一定机率使其眩晕,56,4,,76000,1,57,102936,伤害+540 眩晕机率+36.8%,伤害+553 眩晕机率+37.1%,1093,102501056,伤害+13#眩晕机率+0.3%
102501,豪气干云,对敌方及其横排目标造成伤害，一定机率使其眩晕,57,4,,78000,1,58,102937,伤害+553 眩晕机率+37.1%,伤害+566 眩晕机率+37.4%,1093,102501057,伤害+13#眩晕机率+0.3%
102501,豪气干云,对敌方及其横排目标造成伤害，一定机率使其眩晕,58,4,,80000,1,59,102938,伤害+566 眩晕机率+37.4%,伤害+580 眩晕机率+37.7%,1093,102501058,伤害+13#眩晕机率+0.3%
102501,豪气干云,对敌方及其横排目标造成伤害，一定机率使其眩晕,59,4,,82000,1,60,102939,伤害+580 眩晕机率+37.7%,伤害+593 眩晕机率+38%,1093,102501059,伤害+14#眩晕机率+0.3%
102501,豪气干云,对敌方及其横排目标造成伤害，一定机率使其眩晕,60,4,,84000,1,61,102940,伤害+593 眩晕机率+38%,伤害+626 眩晕机率+38.3%,1093,102501060,伤害+13#眩晕机率+0.3%
102501,豪气干云,对敌方及其横排目标造成伤害，一定机率使其眩晕,61,4,,86000,1,62,102941,伤害+626 眩晕机率+38.3%,伤害+659 眩晕机率+38.6%,1093,102501061,伤害+33#眩晕机率+0.3%
102501,豪气干云,对敌方及其横排目标造成伤害，一定机率使其眩晕,62,4,,88000,1,63,102942,伤害+659 眩晕机率+38.6%,伤害+692 眩晕机率+38.9%,1093,102501062,伤害+33#眩晕机率+0.3%
102501,豪气干云,对敌方及其横排目标造成伤害，一定机率使其眩晕,63,4,,90000,1,64,102943,伤害+692 眩晕机率+38.9%,伤害+725 眩晕机率+39.2%,1093,102501063,伤害+33#眩晕机率+0.3%
102501,豪气干云,对敌方及其横排目标造成伤害，一定机率使其眩晕,64,4,,92000,1,65,102944,伤害+725 眩晕机率+39.2%,伤害+757 眩晕机率+39.5%,1093,102501064,伤害+33#眩晕机率+0.3%
102501,豪气干云,对敌方及其横排目标造成伤害，一定机率使其眩晕,65,4,,94000,1,66,102945,伤害+757 眩晕机率+39.5%,伤害+790 眩晕机率+39.8%,1093,102501065,伤害+32#眩晕机率+0.3%
102501,豪气干云,对敌方及其横排目标造成伤害，一定机率使其眩晕,66,4,,96000,1,67,102946,伤害+790 眩晕机率+39.8%,伤害+823 眩晕机率+40.1%,1093,102501066,伤害+33#眩晕机率+0.3%
102501,豪气干云,对敌方及其横排目标造成伤害，一定机率使其眩晕,67,4,,98000,1,68,102947,伤害+823 眩晕机率+40.1%,伤害+856 眩晕机率+40.4%,1093,102501067,伤害+33#眩晕机率+0.3%
102501,豪气干云,对敌方及其横排目标造成伤害，一定机率使其眩晕,68,4,,100000,1,69,102948,伤害+856 眩晕机率+40.4%,伤害+889 眩晕机率+40.7%,1093,102501068,伤害+33#眩晕机率+0.3%
102501,豪气干云,对敌方及其横排目标造成伤害，一定机率使其眩晕,69,4,,102000,1,70,102949,伤害+889 眩晕机率+40.7%,伤害+922 眩晕机率+41%,1093,102501069,伤害+33#眩晕机率+0.3%
102501,豪气干云,对敌方及其横排目标造成伤害，一定机率使其眩晕,70,4,,104000,1,71,102950,伤害+922 眩晕机率+41%,伤害+955 眩晕机率+41.3%,1093,102501070,伤害+33#眩晕机率+0.3%
102501,豪气干云,对敌方及其横排目标造成伤害，一定机率使其眩晕,71,4,,106000,1,72,102951,伤害+955 眩晕机率+41.3%,伤害+988 眩晕机率+41.6%,1093,102501071,伤害+33#眩晕机率+0.3%
102501,豪气干云,对敌方及其横排目标造成伤害，一定机率使其眩晕,72,4,,108000,1,73,102952,伤害+988 眩晕机率+41.6%,伤害+1021 眩晕机率+41.9%,1093,102501072,伤害+33#眩晕机率+0.3%
102501,豪气干云,对敌方及其横排目标造成伤害，一定机率使其眩晕,73,4,,110000,1,74,102953,伤害+1021 眩晕机率+41.9%,伤害+1054 眩晕机率+42.2%,1093,102501073,伤害+33#眩晕机率+0.3%
102501,豪气干云,对敌方及其横排目标造成伤害，一定机率使其眩晕,74,4,,112000,1,75,102954,伤害+1054 眩晕机率+42.2%,伤害+1087 眩晕机率+42.5%,1093,102501074,伤害+33#眩晕机率+0.3%
102501,豪气干云,对敌方及其横排目标造成伤害，一定机率使其眩晕,75,4,,114000,1,76,102955,伤害+1087 眩晕机率+42.5%,伤害+1120 眩晕机率+42.8%,1093,102501075,伤害+33#眩晕机率+0.3%
102501,豪气干云,对敌方及其横排目标造成伤害，一定机率使其眩晕,76,4,,116000,1,77,102956,伤害+1120 眩晕机率+42.8%,伤害+1153 眩晕机率+43.1%,1093,102501076,伤害+33#眩晕机率+0.3%
102501,豪气干云,对敌方及其横排目标造成伤害，一定机率使其眩晕,77,4,,118000,1,78,102957,伤害+1153 眩晕机率+43.1%,伤害+1186 眩晕机率+43.4%,1093,102501077,伤害+33#眩晕机率+0.3%
102501,豪气干云,对敌方及其横排目标造成伤害，一定机率使其眩晕,78,4,,120000,1,79,102958,伤害+1186 眩晕机率+43.4%,伤害+1219 眩晕机率+43.7%,1093,102501078,伤害+33#眩晕机率+0.3%
102501,豪气干云,对敌方及其横排目标造成伤害，一定机率使其眩晕,79,4,,122000,1,80,102959,伤害+1219 眩晕机率+43.7%,伤害+1251 眩晕机率+44%,1093,102501079,伤害+33#眩晕机率+0.3%
102501,豪气干云,对敌方及其横排目标造成伤害，一定机率使其眩晕,80,4,,124000,1,81,102960,伤害+1251 眩晕机率+44%,伤害+1284 眩晕机率+44.3%,1093,102501080,伤害+32#眩晕机率+0.3%
102501,豪气干云,对敌方及其横排目标造成伤害，一定机率使其眩晕,81,4,,126000,1,82,102961,伤害+1284 眩晕机率+44.3%,伤害+1317 眩晕机率+44.6%,1093,102501081,伤害+33#眩晕机率+0.3%
102501,豪气干云,对敌方及其横排目标造成伤害，一定机率使其眩晕,82,4,,128000,1,83,102962,伤害+1317 眩晕机率+44.6%,伤害+1350 眩晕机率+44.9%,1093,102501082,伤害+33#眩晕机率+0.3%
102501,豪气干云,对敌方及其横排目标造成伤害，一定机率使其眩晕,83,4,,130000,1,84,102963,伤害+1350 眩晕机率+44.9%,伤害+1383 眩晕机率+45.2%,1093,102501083,伤害+33#眩晕机率+0.3%
